TransactionID,CustomerID,ProductID,Timestamp,Quantity,UnitPrice,TotalPrice,PaymentMethod,Discount,Tax,OrderStatus
318,63,P0491,2023-01-19,3,1340.47,4021.4,PayPal,0.0,321.71,Completed
319,416,P0122,2024-11-05,4,141.23,564.93,Credit Card,0.0,45.19,Completed
320,50,P0065,2023-12-29,3,742.05,2226.15,Debit Card,0.0,178.09,Completed
321,239,P0836,2024-04-07,4,355.78,1423.14,Debit Card,0.1,113.85,Completed
322,352,P0237,2023-10-11,2,1136.23,2272.46,Cash,0.0,181.8,Failed
323,201,P0487,2023-06-08,1,1681.17,1681.17,Cash,0.0,134.49,Pending
324,313,P0976,2023-05-05,3,228.18,684.54,Debit Card,0.0,54.76,Completed
325,60,P0610,2024-02-27,3,1792.51,5377.53,Debit Card,0.05,430.2,Completed
326,494,P0620,2024-09-25,4,1547.85,6191.4,Debit Card,0.0,495.31,Completed
327,378,P0608,2024-02-28,1,651.51,651.51,Cash,0.0,52.12,Completed
328,323,P0106,2024-03-22,3,1440.05,4320.15,PayPal,0.05,345.61,Completed
329,214,P0504,2024-02-20,2,909.12,1818.24,Debit Card,0.0,145.46,Completed
330,393,P0316,2024-05-29,4,1336.04,5344.15,Credit Card,0.05,427.53,Completed
331,83,P0125,2024-12-14,3,868.7,2606.11,PayPal,0.0,208.49,Completed
332,248,P0368,2023-08-25,3,1526.7,4580.11,Credit Card,0.1,366.41,Completed
333,375,P0639,2024-08-28,1,152.16,152.16,Cash,0.0,12.17,Completed
334,459,P0523,2023-04-09,1,1678.15,1678.15,PayPal,0.2,134.25,Completed
335,258,P0844,2024-07-29,1,868.27,868.27,PayPal,0.0,69.46,Completed
336,483,P0187,2024-06-13,2,1896.17,3792.35,PayPal,0.1,303.39,Completed
337,298,P0076,2023-10-31,4,825.48,3301.94,Debit Card,0.2,264.16,Completed
338,79,P0072,2023-10-10,3,307.33,922.0,PayPal,0.0,73.76,Completed
339,141,P0766,2023-01-12,3,1621.02,4863.05,Cash,0.0,389.04,Completed
340,325,P0090,2024-06-03,4,426.84,1707.35,PayPal,0.0,136.59,Completed
341,400,P0782,2024-10-24,2,1342.45,2684.91,Credit Card,0.1,214.79,Completed
342,399,P0228,2023-07-14,3,1083.38,3250.15,Debit Card,0.0,260.01,Completed
343,27,P0311,2023-06-14,4,1117.46,4469.84,PayPal,0.05,357.59,Completed
344,272,P0146,2023-08-12,1,1663.35,1663.35,PayPal,0.0,133.07,Completed
345,427,P0830,2024-10-14,2,556.66,1113.33,Cash,0.1,89.07,Completed
346,70,P0116,2024-07-03,3,1591.51,4774.54,Cash,0.0,381.96,Completed
347,404,P0855,2024-05-31,2,1093.55,2187.09,Cash,0.0,174.97,Completed
348,298,P0649,2024-08-11,2,1034.01,2068.01,Debit Card,0.0,165.44,Completed
349,163,P0441,2024-01-19,1,1738.9,1738.9,Credit Card,0.0,139.11,Completed
350,372,P0138,2023-07-06,2,1256.61,2513.21,Cash,0.05,201.06,Completed
351,423,P0245,2023-10-29,3,1393.72,4181.16,PayPal,0.1,334.49,Completed
352,410,P0879,2023-11-23,2,544.49,1088.98,PayPal,0.0,87.12,Failed
353,47,P0988,2023-11-17,1,1542.46,1542.46,Cash,0.0,123.4,Completed
354,410,P0971,2024-06-14,4,231.88,927.52,PayPal,0.2,74.2,Completed
355,283,P0881,2024-05-04,2,1226.14,2452.29,Cash,0.05,196.18,Completed
356,166,P0796,2024-08-18,1,85.85,85.85,Debit Card,0.0,6.87,Completed
357,374,P0554,2023-12-27,3,166.89,500.67,Debit Card,0.0,40.05,Completed
358,283,P0553,2023-12-29,4,715.57,2862.29,Debit Card,0.0,228.98,Completed
359,76,P0858,2023-03-14,1,1264.33,1264.33,Cash,0.1,101.15,Completed
360,66,P0321,2023-03-01,3,1118.88,3356.65,PayPal,0.0,268.53,Completed
361,78,P0194,2024-07-22,1,1621.66,1621.66,Cash,0.0,129.73,Completed
362,405,P0906,2023-10-07,2,225.26,450.52,Debit Card,0.05,36.04,Completed
363,332,P0150,2023-11-10,4,1710.61,6842.44,Debit Card,0.2,547.39,Completed
364,440,P0729,2023-12-22,4,1368.9,5475.62,Debit Card,0.05,438.05,Completed
365,480,P0877,2024-10-24,3,209.25,627.75,Credit Card,0.15,50.22,Completed
366,231,P0991,2024-04-06,2,1471.12,2942.23,Credit Card,0.0,235.38,Completed
367,199,P0558,2023-11-13,4,1636.2,6544.79,Debit Card,0.15,523.58,Pending
368,261,P0109,2024-09-01,3,833.95,2501.86,PayPal,0.05,200.15,Completed
369,353,P0245,2023-02-12,3,679.32,2037.95,Debit Card,0.0,163.04,Completed
370,212,P0291,2023-09-08,1,1053.2,1053.2,Credit Card,0.0,84.26,Completed
371,219,P0601,2024-05-22,4,235.18,940.73,PayPal,0.0,75.26,Completed
372,344,P0971,2024-07-19,1,220.92,220.92,Cash,0.0,17.67,Completed
373,383,P0058,2023-07-12,1,646.2,646.2,Credit Card,0.0,51.7,Completed
374,29,P0112,2023-01-08,3,761.11,2283.32,Credit Card,0.05,182.67,Completed
375,212,P0621,2023-07-23,4,1519.27,6077.08,Debit Card,0.1,486.17,Failed
376,171,P0653,2024-11-15,1,100.09,100.09,Cash,0.0,8.01,Completed
377,211,P0968,2023-02-12,4,1124.55,4498.2,PayPal,0.0,359.86,Completed
378,77,P0924,2023-10-26,1,217.76,217.76,PayPal,0.0,17.42,Failed
379,479,P0439,2023-07-26,2,143.78,287.56,PayPal,0.0,23.0,Completed
380,275,P0448,2024-03-02,2,542.01,1084.02,Debit Card,0.0,86.72,Completed
381,328,P0443,2023-08-20,4,1473.93,5895.73,PayPal,0.0,471.66,Pending
382,409,P0908,2023-11-20,2,1552.37,3104.74,PayPal,0.0,248.38,Pending
383,309,P0600,2023-02-15,4,160.92,643.67,Debit Card,0.1,51.49,Completed
384,118,P0260,2023-04-26,3,1864.75,5594.26,Debit Card,0.05,447.54,Completed
385,489,P0215,2024-03-13,1,284.87,284.87,PayPal,0.0,22.79,Completed
386,29,P0467,2023-02-23,1,1036.57,1036.57,Debit Card,0.0,82.93,Completed
387,238,P0414,2024-12-20,4,831.37,3325.49,Cash,0.0,266.04,Failed
388,106,P0507,2023-12-24,3,1252.03,3756.1,Debit Card,0.0,300.49,Completed
389,217,P0490,2023-03-28,3,1315.09,3945.28,Credit Card,0.2,315.62,Completed
390,391,P0496,2024-03-16,1,266.86,266.86,Credit Card,0.1,21.35,Completed
391,418,P0516,2023-07-07,1,1258.94,1258.94,Cash,0.05,100.72,Completed
392,178,P0457,2024-04-22,1,1175.11,1175.11,PayPal,0.0,94.01,Completed
393,299,P0283,2024-09-26,4,1820.64,7282.54,Cash,0.0,582.6,Completed
394,47,P0763,2023-12-21,3,774.52,2323.55,PayPal,0.05,185.88,Pending
395,489,P0644,2023-02-08,2,206.36,412.73,Cash,0.0,33.02,Pending
396,90,P0693,2024-06-13,3,1884.72,5654.15,Debit Card,0.0,452.33,Failed
397,237,P0390,2023-03-31,2,1226.5,2453.0,PayPal,0.1,196.24,Completed
398,254,P0357,2024-08-29,2,1360.89,2721.78,Credit Card,0.0,217.74,Completed
399,423,P0905,2023-06-04,2,217.96,435.92,Credit Card,0.1,34.87,Completed
400,271,P0770,2023-04-27,4,97.01,388.06,Debit Card,0.0,31.04,Completed
401,210,P0748,2024-11-13,2,471.85,943.7,PayPal,0.0,75.5,Completed
402,68,P0891,2024-06-06,2,565.72,1131.44,Cash,0.0,90.52,Completed
403,383,P0134,2023-06-21,2,1579.59,3159.18,PayPal,0.0,252.73,Completed
404,412,P0224,2024-11-09,4,77.95,311.78,Debit Card,0.0,24.94,Completed
405,453,P0727,2024-02-20,1,1539.2,1539.2,Debit Card,0.0,123.14,Completed
406,367,P0387,2023-05-03,3,1497.47,4492.42,PayPal,0.0,359.39,Completed
407,294,P0589,2024-09-14,1,992.42,992.42,PayPal,0.0,79.39,Completed
408,388,P0691,2023-06-24,1,100.33,100.33,Cash,0.0,8.03,Completed
409,9,P0828,2024-05-10,2,1921.59,3843.18,PayPal,0.0,307.45,Completed
410,425,P0790,2023-08-14,4,1073.55,4294.22,Debit Card,0.0,343.54,Pending
411,200,P0952,2024-09-13,1,200.52,200.52,Credit Card,0.0,16.04,Completed
412,368,P0846,2024-05-08,1,373.85,373.85,Debit Card,0.0,29.91,Completed
413,25,P0530,2024-03-02,2,795.17,1590.34,Debit Card,0.0,127.23,Completed
414,441,P0092,2023-11-15,3,695.74,2087.21,Credit Card,0.1,166.98,Completed
415,220,P0481,2024-04-12,4,395.31,1581.24,PayPal,0.0,126.5,Failed
416,464,P0792,2024-06-01,4,273.77,1095.08,Credit Card,0.0,87.61,Completed
417,338,P0367,2023-04-28,2,1371.21,2742.43,Debit Card,0.0,219.39,Completed
418,495,P0973,2024-08-10,2,1274.1,2548.21,PayPal,0.05,203.86,Failed
419,26,P0750,2023-11-05,2,1669.71,3339.43,Credit Card,0.0,267.15,Completed
420,151,P0440,2024-12-26,2,429.81,859.62,Cash,0.1,68.77,Completed
421,289,P0915,2024-11-29,4,1618.12,6472.49,Credit Card,0.1,517.8,Failed
422,98,P0127,2024-09-02,3,946.31,2838.92,Debit Card,0.05,227.11,Completed
423,150,P0528,2023-11-06,4,1367.14,5468.56,Debit Card,0.0,437.48,Completed
424,214,P0085,2024-03-14,2,1818.73,3637.46,Credit Card,0.2,291.0,Completed
425,64,P0343,2024-09-18,3,1416.41,4249.24,Credit Card,0.0,339.94,Completed
426,225,P0917,2024-04-07,1,437.69,437.69,Cash,0.0,35.01,Completed
427,168,P0435,2023-10-30,2,972.4,1944.81,PayPal,0.0,155.58,Completed
428,245,P0109,2024-10-10,1,1602.68,1602.68,Cash,0.05,128.21,Completed
429,343,P0660,2023-06-26,1,1828.32,1828.32,Cash,0.0,146.27,Completed
430,58,P0498,2024-06-20,1,1017.67,1017.67,Debit Card,0.0,81.41,Completed
431,142,P0834,2023-03-16,4,300.76,1203.05,Credit Card,0.0,96.24,Completed
432,448,P0241,2023-05-26,4,844.36,3377.45,Debit Card,0.0,270.2,Completed
433,429,P0945,2023-06-02,4,287.31,1149.22,Cash,0.0,91.94,Completed
434,25,P0528,2024-12-23,2,1830.43,3660.86,PayPal,0.0,292.87,Completed
435,402,P0546,2024-03-14,1,1132.51,1132.51,Debit Card,0.0,90.6,Completed
436,491,P0551,2023-02-17,3,385.07,1155.2,Cash,0.0,92.42,Completed
437,244,P0381,2024-08-22,1,1229.44,1229.44,Cash,0.0,98.35,Completed
438,154,P0388,2023-05-17,1,89.27,89.27,Cash,0.0,7.14,Completed
439,276,P0079,2023-09-18,2,1777.53,3555.06,Cash,0.1,284.41,Failed
440,189,P0095,2023-11-26,1,1765.52,1765.52,Debit Card,0.0,141.24,Completed
441,267,P0611,2023-04-27,1,319.34,319.34,Cash,0.1,25.55,Completed
442,74,P0508,2024-07-02,4,128.56,514.25,Debit Card,0.0,41.14,Completed
443,296,P0832,2024-09-06,3,213.26,639.79,Debit Card,0.0,51.18,Completed
444,287,P0434,2023-03-30,4,817.43,3269.73,Debit Card,0.0,261.58,Failed
445,359,P0732,2024-09-25,2,1465.92,2931.83,PayPal,0.0,234.55,Completed
446,325,P0979,2023-07-11,2,840.38,1680.77,PayPal,0.0,134.46,Pending
447,216,P0361,2024-01-19,4,1600.36,6401.45,PayPal,0.0,512.12,Completed
448,358,P0612,2024-04-11,3,99.86,299.58,Cash,0.1,23.97,Completed
449,179,P0584,2023-08-20,2,668.04,1336.08,Debit Card,0.1,106.89,Completed
450,461,P0007,2023-06-22,3,1580.91,4742.74,Debit Card,0.0,379.42,Completed
451,134,P0285,2023-08-03,2,696.65,1393.31,Cash,0.0,111.46,Completed
452,115,P0894,2024-01-18,2,174.19,348.37,Credit Card,0.0,27.87,Completed
453,176,P0021,2024-08-24,2,1341.51,2683.02,Cash,0.1,214.64,Completed
454,224,P0726,2023-04-22,3,1616.33,4848.98,Credit Card,0.2,387.92,Completed
455,196,P0035,2023-11-08,3,1294.78,3884.35,PayPal,0.0,310.75,Completed
456,230,P0967,2024-04-08,4,429.34,1717.37,Debit Card,0.1,137.39,Completed
457,63,P0484,2024-11-20,1,1046.67,1046.67,PayPal,0.05,83.73,Completed
458,224,P0003,2024-07-13,4,1871.04,7484.15,Debit Card,0.0,598.73,Completed
459,317,P0415,2023-09-10,3,1764.6,5293.79,PayPal,0.05,423.5,Completed
460,206,P0498,2024-05-16,3,188.29,564.86,Debit Card,0.0,45.19,Completed
461,387,P0702,2024-08-13,3,1733.79,5201.38,Cash,0.0,416.11,Completed
462,222,P0884,2023-09-13,1,481.96,481.96,PayPal,0.0,38.56,Completed
463,98,P0082,2023-12-15,2,952.06,1904.11,Cash,0.0,152.33,Completed
464,14,P0392,2024-07-03,3,537.45,1612.34,Debit Card,0.0,128.99,Completed
465,93,P0340,2023-04-04,1,850.88,850.88,Credit Card,0.1,68.07,Completed
466,128,P0625,2024-09-25,3,943.16,2829.47,Debit Card,0.0,226.36,Pending
467,350,P0390,2024-04-26,1,1991.68,1991.68,Cash,0.0,159.33,Completed
468,165,P0488,2024-09-08,1,866.46,866.46,Credit Card,0.0,69.32,Completed
469,320,P0726,2023-12-08,2,1653.34,3306.69,PayPal,0.1,264.54,Completed
470,327,P0961,2024-06-13,3,889.54,2668.63,Cash,0.0,213.49,Completed
471,171,P0059,2023-10-10,4,1436.45,5745.81,PayPal,0.0,459.66,Completed
472,318,P0464,2024-08-04,2,154.97,309.94,Cash,0.0,24.8,Completed
473,18,P0694,2024-03-15,1,1491.23,1491.23,Credit Card,0.05,119.3,Completed
474,146,P0919,2023-03-20,2,69.33,138.65,Debit Card,0.1,11.09,Completed
475,248,P0146,2023-03-12,2,1146.74,2293.47,Debit Card,0.0,183.48,Completed
476,305,P0052,2024-05-08,2,239.87,479.73,Debit Card,0.05,38.38,Completed
477,332,P0298,2024-03-06,3,287.67,863.0,Cash,0.0,69.04,Completed
478,182,P0241,2023-03-06,1,505.46,505.46,PayPal,0.0,40.44,Completed
479,439,P0828,2024-11-27,3,758.38,2275.15,PayPal,0.0,182.01,Pending
480,499,P0425,2024-02-17,2,258.26,516.52,Cash,0.2,41.32,Completed
481,273,P0294,2023-05-02,2,1364.33,2728.67,Cash,0.1,218.29,Completed
482,375,P0915,2024-07-21,1,187.54,187.54,Credit Card,0.15,15.0,Completed
483,198,P0933,2024-04-21,1,1913.12,1913.12,Credit Card,0.0,153.05,Completed
484,54,P0680,2023-03-02,2,1047.97,2095.94,Debit Card,0.1,167.68,Completed
485,377,P0699,2023-09-30,3,1962.55,5887.64,Cash,0.05,471.01,Completed
486,206,P0590,2024-03-27,4,361.77,1447.06,Debit Card,0.05,115.76,Completed
487,485,P0652,2023-03-22,2,1326.71,2653.43,Credit Card,0.0,212.27,Completed
488,58,P0198,2024-05-15,3,785.86,2357.57,PayPal,0.0,188.61,Failed
489,391,P0847,2024-04-05,4,1940.75,7763.0,Cash,0.05,621.04,Completed
490,219,P0185,2024-12-04,1,325.34,325.34,Credit Card,0.1,26.03,Completed
491,208,P0334,2024-09-22,1,718.05,718.05,PayPal,0.05,57.44,Completed
492,169,P0681,2024-08-31,3,1504.15,4512.45,PayPal,0.1,361.0,Completed
493,1,P0573,2024-09-08,2,1359.24,2718.48,Debit Card,0.15,217.48,Completed
494,158,P0740,2023-08-14,1,795.14,795.14,Debit Card,0.0,63.61,Failed
495,307,P0960,2024-11-12,4,1221.84,4887.37,PayPal,0.05,390.99,Completed
496,209,P0832,2023-10-11,2,969.05,1938.1,PayPal,0.0,155.05,Completed
497,13,P0271,2023-07-18,1,1383.55,1383.55,PayPal,0.0,110.68,Completed
498,74,P0537,2024-12-15,1,752.77,752.77,Credit Card,0.0,60.22,Completed
499,366,P0120,2024-02-28,1,225.03,225.03,Debit Card,0.15,18.0,Completed
500,472,P0649,2023-11-14,4,1855.82,7423.26,Cash,0.0,593.86,Completed
501,341,P0661,2024-12-15,2,1774.73,3549.47,Credit Card,0.0,283.96,Completed
502,496,P0724,2024-07-07,1,1218.78,1218.78,Debit Card,0.0,97.5,Completed
503,338,P0404,2023-05-12,4,1214.99,4859.95,Credit Card,0.1,388.8,Completed
504,271,P0988,2023-06-04,1,1751.62,1751.62,Debit Card,0.0,140.13,Completed
505,174,P0092,2023-06-03,1,917.46,917.46,Debit Card,0.0,73.4,Pending
506,492,P0929,2023-09-30,4,1633.02,6532.09,PayPal,0.0,522.57,Completed
507,355,P0712,2024-10-27,4,1593.0,6372.02,Debit Card,0.05,509.76,Completed
508,189,P0822,2024-02-12,2,919.61,1839.23,Debit Card,0.0,147.14,Completed
509,200,P0157,2024-03-17,3,746.12,2238.35,Cash,0.05,179.07,Completed
510,299,P0666,2023-11-30,2,1213.05,2426.09,Credit Card,0.0,194.09,Completed
511,451,P0436,2024-07-28,4,1444.49,5777.98,Debit Card,0.2,462.24,Completed
512,140,P0730,2024-07-14,4,1094.49,4377.95,Debit Card,0.05,350.24,Completed
513,149,P0924,2023-10-09,4,51.84,207.36,Credit Card,0.0,16.59,Completed
514,279,P0337,2023-07-24,2,319.82,639.64,Cash,0.05,51.17,Completed
515,268,P0808,2023-07-02,2,1718.32,3436.65,PayPal,0.0,274.93,Completed
516,238,P0134,2024-05-23,1,1799.92,1799.92,Cash,0.0,143.99,Completed
517,222,P0373,2023-09-03,3,423.89,1271.66,PayPal,0.0,101.73,Completed
518,53,P0619,2023-06-04,1,1564.76,1564.76,PayPal,0.1,125.18,Completed
519,378,P0581,2024-01-22,3,1588.59,4765.78,PayPal,0.0,381.26,Completed
520,154,P0405,2024-06-12,4,678.03,2712.13,Cash,0.0,216.97,Pending
521,119,P0526,2024-06-30,3,1452.53,4357.58,Cash,0.15,348.61,Completed
522,169,P0522,2024-06-29,2,247.69,495.38,PayPal,0.1,39.63,Completed
523,426,P0397,2024-05-30,2,790.49,1580.98,Cash,0.05,126.48,Completed
524,130,P0012,2023-01-19,1,1456.21,1456.21,Credit Card,0.0,116.5,Completed
525,441,P0895,2024-03-22,4,1005.08,4020.33,PayPal,0.0,321.63,Completed
526,469,P0212,2024-06-05,4,412.27,1649.06,Cash,0.0,131.92,Completed
527,242,P0981,2024-03-13,2,1138.43,2276.87,PayPal,0.0,182.15,Completed
528,393,P0129,2023-05-15,2,1487.41,2974.82,Cash,0.0,237.99,Completed
529,446,P0378,2024-01-10,2,1127.99,2255.98,Cash,0.05,180.48,Completed
530,200,P0917,2023-04-30,4,400.22,1600.88,PayPal,0.0,128.07,Completed
531,18,P0952,2024-03-18,4,257.01,1028.05,Cash,0.1,82.24,Completed
532,110,P0180,2024-08-08,2,170.8,341.59,PayPal,0.0,27.33,Completed
533,180,P0232,2023-02-26,2,796.62,1593.24,PayPal,0.05,127.46,Completed
534,258,P0530,2023-08-01,3,872.34,2617.02,PayPal,0.0,209.36,Completed
535,110,P0766,2024-02-06,4,1253.58,5014.31,Credit Card,0.1,401.15,Completed
536,177,P0139,2024-03-11,2,1941.65,3883.29,PayPal,0.1,310.66,Completed
537,324,P0042,2024-08-23,3,1386.09,4158.27,Debit Card,0.0,332.66,Completed
538,208,P0833,2023-11-06,4,1853.05,7412.21,Cash,0.0,592.98,Completed
539,5,P0410,2023-04-22,2,174.57,349.13,PayPal,0.0,27.93,Completed
540,250,P0255,2024-11-28,4,1817.16,7268.62,Debit Card,0.05,581.49,Completed
541,127,P0997,2023-09-15,3,1868.51,5605.52,Cash,0.0,448.44,Completed
542,188,P0329,2023-09-11,4,363.16,1452.63,PayPal,0.0,116.21,Completed
543,181,P0366,2023-06-18,2,1697.69,3395.39,PayPal,0.0,271.63,Completed
544,355,P0255,2024-02-20,3,408.89,1226.66,Credit Card,0.1,98.13,Completed
545,26,P0957,2024-09-11,1,1991.25,1991.25,Credit Card,0.0,159.3,Completed
546,487,P0936,2023-08-07,1,304.19,304.19,Credit Card,0.0,24.34,Failed
547,336,P0671,2024-09-07,1,669.91,669.91,Debit Card,0.0,53.59,Completed
548,220,P0521,2023-12-19,4,835.91,3343.64,Cash,0.05,267.49,Completed
549,482,P0878,2023-07-16,2,1515.28,3030.55,Cash,0.15,242.44,Completed
550,42,P0422,2023-03-16,4,1275.58,5102.32,Credit Card,0.0,408.19,Completed
551,74,P0683,2023-11-03,1,509.4,509.4,Credit Card,0.0,40.75,Completed
552,10,P0396,2023-11-03,2,1966.75,3933.49,Cash,0.05,314.68,Completed
553,460,P0610,2023-08-03,4,1276.3,5105.21,Credit Card,0.05,408.42,Completed
554,63,P0633,2024-05-24,3,584.28,1752.83,Credit Card,0.0,140.23,Completed
555,434,P0207,2024-03-04,4,495.25,1980.98,Credit Card,0.0,158.48,Completed
556,167,P0864,2024-05-27,2,280.56,561.13,Cash,0.2,44.89,Completed
557,246,P0935,2023-06-19,2,1215.73,2431.45,Debit Card,0.05,194.52,Completed
558,457,P0836,2023-02-28,3,550.01,1650.02,Cash,0.15,132.0,Completed
559,415,P0367,2023-08-27,4,655.89,2623.58,PayPal,0.0,209.89,Pending
560,474,P0080,2024-01-15,1,1605.72,1605.72,Cash,0.1,128.46,Pending
561,492,P0926,2024-04-22,4,1526.01,6104.04,Debit Card,0.05,488.32,Completed
562,124,P0817,2024-05-17,4,1121.95,4487.79,PayPal,0.0,359.02,Completed
563,343,P0246,2024-11-28,1,171.3,171.3,Cash,0.1,13.7,Completed
564,498,P0037,2023-05-25,1,1319.12,1319.12,Debit Card,0.05,105.53,Completed
565,308,P0019,2024-04-12,1,442.74,442.74,Credit Card,0.0,35.42,Completed
566,194,P0325,2024-06-29,3,1976.84,5930.53,Credit Card,0.0,474.44,Completed
567,10,P0358,2024-01-29,3,1968.24,5904.71,Cash,0.0,472.38,Completed
568,85,P0030,2023-03-19,1,204.47,204.47,Debit Card,0.0,16.36,Completed
569,308,P0445,2024-04-23,4,885.29,3541.14,Cash,0.0,283.29,Completed
570,334,P0609,2024-10-14,2,894.04,1788.08,Debit Card,0.0,143.05,Completed
571,262,P0825,2023-04-05,1,1581.12,1581.12,Cash,0.0,126.49,Pending
572,471,P0372,2023-08-26,4,1117.24,4468.98,Credit Card,0.1,357.52,Completed
573,431,P0710,2024-06-13,1,594.07,594.07,Credit Card,0.0,47.53,Completed
574,277,P0227,2024-03-01,1,922.73,922.73,Credit Card,0.05,73.82,Completed
575,468,P0436,2023-02-24,4,219.59,878.34,PayPal,0.0,70.27,Completed
576,371,P0373,2023-07-17,1,727.02,727.02,Credit Card,0.1,58.16,Completed
577,391,P0118,2023-07-30,3,1239.88,3719.65,Credit Card,0.15,297.57,Completed
578,63,P0574,2023-09-15,4,1509.96,6039.85,Debit Card,0.0,483.19,Completed
579,39,P0548,2023-03-22,4,379.87,1519.46,Credit Card,0.2,121.56,Completed
580,216,P0285,2023-07-15,1,579.75,579.75,Credit Card,0.0,46.38,Completed
581,211,P0780,2023-02-26,2,773.4,1546.8,PayPal,0.1,123.74,Completed
582,335,P0288,2024-10-02,4,517.31,2069.24,Cash,0.0,165.54,Completed
583,283,P0211,2024-12-26,1,1629.46,1629.46,Credit Card,0.0,130.36,Completed
584,47,P0379,2024-06-05,3,411.55,1234.64,Debit Card,0.0,98.77,Completed
585,220,P0530,2023-01-27,3,321.93,965.78,Cash,0.0,77.26,Completed
586,254,P0162,2024-04-23,3,808.1,2424.3,PayPal,0.0,193.94,Completed
587,494,P0200,2024-12-13,3,1219.21,3657.64,Debit Card,0.0,292.61,Completed
588,167,P0468,2023-01-04,4,914.71,3658.83,PayPal,0.0,292.71,Completed
589,279,P0816,2023-06-08,4,499.12,1996.49,PayPal,0.0,159.72,Completed
590,135,P0697,2023-01-01,3,1007.49,3022.47,Debit Card,0.0,241.8,Completed
591,396,P0871,2024-01-15,2,1569.76,3139.52,Cash,0.0,251.16,Failed
592,327,P0318,2023-07-15,1,1446.17,1446.17,PayPal,0.05,115.69,Completed
593,198,P0498,2024-11-04,2,1973.65,3947.3,Debit Card,0.0,315.78,Completed
594,326,P0690,2023-03-19,1,947.64,947.64,Debit Card,0.0,75.81,Completed
595,67,P0509,2024-07-16,4,992.92,3971.69,Credit Card,0.0,317.74,Completed
596,138,P0231,2023-01-04,4,515.57,2062.26,Credit Card,0.0,164.98,Completed
597,211,P0277,2024-12-17,4,1739.14,6956.57,PayPal,0.1,556.53,Completed
598,176,P0310,2023-06-17,3,570.25,1710.75,Cash,0.0,136.86,Completed
599,155,P0262,2023-05-21,1,406.59,406.59,Credit Card,0.0,32.53,Completed
600,180,P0066,2024-08-11,4,393.25,1572.99,Debit Card,0.1,125.84,Completed
601,323,P0227,2024-03-14,4,920.34,3681.35,Cash,0.05,294.51,Completed
602,297,P0825,2023-01-13,1,1159.52,1159.52,Debit Card,0.0,92.76,Completed
603,374,P0336,2023-02-09,4,585.6,2342.39,Credit Card,0.0,187.39,Completed
604,184,P0906,2023-04-27,2,1443.2,2886.39,PayPal,0.0,230.91,Completed
605,70,P0809,2023-03-07,3,1033.06,3099.18,Debit Card,0.0,247.93,Completed
606,199,P0551,2024-01-31,1,937.4,937.4,PayPal,0.0,74.99,Completed
607,166,P0642,2023-03-11,4,1547.14,6188.56,Cash,0.0,495.09,Completed
608,165,P0049,2024-08-06,4,567.84,2271.35,Credit Card,0.1,181.71,Completed
609,374,P0373,2023-06-15,1,898.28,898.28,Debit Card,0.0,71.86,Completed
610,176,P0300,2024-09-26,2,479.64,959.28,Debit Card,0.0,76.74,Completed
611,2,P0350,2024-10-29,1,961.16,961.16,PayPal,0.0,76.89,Completed
612,148,P0792,2023-10-28,1,196.79,196.79,PayPal,0.0,15.74,Completed
613,426,P0559,2024-06-02,1,310.39,310.39,Cash,0.0,24.83,Completed
614,154,P0560,2023-08-12,3,1165.74,3497.21,Debit Card,0.15,279.78,Completed
615,39,P0772,2023-06-28,2,563.93,1127.85,Cash,0.0,90.23,Completed
616,203,P0411,2024-03-17,1,1680.94,1680.94,Debit Card,0.2,134.48,Completed
617,459,P0111,2023-06-13,2,1764.68,3529.37,PayPal,0.0,282.35,Completed
618,385,P0281,2024-09-06,3,906.3,2718.91,PayPal,0.0,217.51,Completed
619,492,P0509,2023-05-06,4,1658.82,6635.28,Debit Card,0.1,530.82,Completed
620,415,P0010,2023-07-08,2,657.72,1315.45,Credit Card,0.0,105.24,Completed
621,387,P0970,2024-11-19,1,742.8,742.8,Credit Card,0.05,59.42,Completed
622,236,P0026,2023-09-12,4,718.95,2875.8,Cash,0.05,230.06,Completed
623,259,P0948,2024-02-25,3,1787.12,5361.37,PayPal,0.0,428.91,Completed
624,155,P0678,2024-03-13,2,527.08,1054.15,Debit Card,0.0,84.33,Pending
625,264,P0609,2024-03-31,1,1359.74,1359.74,Cash,0.0,108.78,Pending
626,248,P0788,2024-03-23,4,1695.27,6781.08,Credit Card,0.0,542.49,Completed
627,94,P0666,2023-09-28,2,1185.75,2371.5,Cash,0.0,189.72,Completed
628,342,P0839,2024-07-02,3,823.35,2470.05,Debit Card,0.0,197.6,Completed
629,159,P0014,2024-11-08,1,687.14,687.14,PayPal,0.0,54.97,Failed
630,29,P0947,2024-08-24,1,1270.02,1270.02,PayPal,0.0,101.6,Completed
631,135,P0042,2024-07-07,4,603.41,2413.62,Debit Card,0.05,193.09,Completed
632,87,P0842,2023-05-09,2,409.0,818.0,PayPal,0.0,65.44,Completed
633,326,P0565,2023-11-10,2,188.04,376.09,Debit Card,0.05,30.09,Completed
634,103,P0536,2024-02-08,4,634.88,2539.52,PayPal,0.0,203.16,Failed
